time,angle
26.63,16.74
26.66,11.13
26.69,4.42
26.73,-2.09
26.76,-8.92
26.79,-14.04
26.83,-19.67
26.86,-24.92
26.89,-29.43
26.93,-33.15
26.96,-35.78
26.99,-37.33
27.03,-37.76
27.06,-37.16
27.09,-35.38
27.13,-32.51
27.16,-28.53
27.19,-23.85
27.23,-18.36
27.26,-12.55
27.29,-7.57
27.33,-0.97
27.36,5.70
27.39,11.85
27.43,17.54
27.46,22.54
27.49,26.62
27.53,29.84
27.56,32.13
27.59,33.18
27.63,33.21
27.66,32.20
27.69,30.10
27.73,27.09
27.76,23.06
27.79,18.22
27.83,12.69
27.86,6.42
27.89,-0.10
27.93,-6.77
27.96,-13.11
27.99,-17.91
28.03,-23.15
28.06,-27.93
28.09,-31.87
28.13,-34.79
28.16,-36.67
28.19,-37.42
28.23,-37.15
28.26,-35.72
28.29,-33.18
28.33,-29.56
28.36,-25.06
28.39,-19.87
28.43,-14.23
28.46,-9.36
28.49,-2.75
28.53,3.71
28.56,10.04
28.59,15.79
28.63,20.98
28.66,25.22
28.69,28.83
28.73,31.33
28.76,32.76
28.79,33.10
28.83,32.37
28.86,30.64
28.89,27.95
28.93,24.17
28.96,19.55
28.99,14.28
29.03,8.25
29.06,1.72
29.09,-4.90
29.13,-11.16
29.16,-16.08
29.19,-21.50
29.23,-26.43
29.26,-30.56
29.29,-33.78
29.33,-35.96
29.36,-37.13
29.39,-37.14
29.43,-36.03
29.46,-33.87
29.49,-30.65
29.53,-26.32
29.56,-21.28
29.59,-15.85
29.63,-11.00
29.66,-4.57
29.69,1.77
29.73,7.98
29.76,13.87
29.79,19.38
29.83,23.96
29.86,27.73
29.89,30.37
29.93,32.05
29.96,32.75
29.99,32.34
30.03,30.90
30.06,28.54
30.09,24.94
30.13,20.61
30.16,15.38
30.19,9.69
30.23,3.34
30.26,-3.21
30.29,-9.68
30.33,-14.70
30.36,-20.10
30.39,-25.11
30.43,-29.48
30.46,-32.93
30.49,-35.32
30.53,-36.65
30.56,-37.01
30.59,-36.26
30.63,-34.34
30.66,-31.39
30.69,-27.38
30.73,-22.66
30.76,-17.19
30.79,-11.42
30.83,-6.28
30.86,0.10
30.89,6.25
30.93,12.44
30.96,17.77
30.99,22.56
31.03,26.44
31.06,29.41
31.09,31.44
31.13,32.42
31.16,32.38
31.19,31.28
31.23,29.20
31.26,26.00
31.29,21.88
31.33,17.04
31.36,11.49
31.39,5.08
31.43,-1.37
31.46,-7.97
31.49,-13.96
31.53,-18.59
31.56,-23.64
31.59,-28.19
31.63,-31.90
31.66,-34.54
31.69,-36.21
31.73,-36.86
31.76,-36.35
31.79,-34.78
31.83,-32.15
31.86,-28.48
31.89,-24.02
31.93,-18.69
31.96,-14.15
31.99,-8.18
32.03,-1.79
32.06,4.44
32.09,10.68
32.13,16.35
32.16,21.40
32.19,25.56
32.23,28.75
32.26,30.92
32.29,32.08
32.33,32.25
32.36,31.37
32.39,29.48
32.43,26.52
32.46,22.73
32.49,17.90
32.53,12.72
32.56,6.63
32.59,0.21
32.63,-6.22
32.66,-12.35
32.69,-17.18
32.73,-22.37
32.76,-27.04
32.79,-30.92
32.83,-33.75
32.86,-35.74
32.89,-36.57
32.93,-36.34
32.96,-35.09
32.99,-32.72
33.03,-29.28
33.06,-24.78
33.09,-19.81
33.13,-14.48
33.16,-8.55
33.19,-3.31
33.23,2.79
33.26,8.98
33.29,14.67
33.33,19.81
33.36,24.19
33.39,27.60
33.43,30.13
33.46,31.53
33.49,31.95
33.53,31.40
33.56,29.71
33.59,27.07
33.63,23.47
33.66,19.06
33.69,13.91
33.73,7.98
33.76,1.72
33.79,-4.67
33.83,-10.78
33.86,-15.67
33.89,-20.92
33.93,-25.69
33.96,-29.80
33.99,-32.91
34.03,-35.04
34.06,-36.12
34.09,-36.23
34.13,-35.18
34.16,-33.09
34.19,-29.92
34.23,-25.78
34.26,-20.94
34.29,-15.57
34.33,-9.88
34.36,-3.70
34.39,1.32
34.43,7.61
34.46,13.43
34.49,18.59
34.53,23.20
34.56,26.87
34.59,29.40
34.63,31.12
34.66,31.78
34.69,31.39
34.72,29.97
34.76,27.60
34.79,24.24
34.82,20.10
34.86,15.04
34.89,9.36
34.92,3.20
34.96,-3.17
34.99,-9.57
35.02,-14.47
35.06,-19.74
35.09,-24.58
35.12,-28.79
35.16,-32.19
35.19,-34.51
35.22,-35.87
35.26,-36.19
35.29,-35.44
35.32,-33.53
35.36,-30.65
35.39,-26.73
35.42,-22.09
35.46,-16.76
35.49,-12.28
35.52,-6.14
35.56,0.11
35.59,6.07
35.62,12.10
35.66,17.28
35.69,22.06
35.72,25.84
35.76,28.59
35.79,30.55
35.82,31.45
35.86,31.38
35.89,30.23
35.92,28.04
35.96,24.86
35.99,20.90
36.02,16.09
36.06,10.61
36.09,4.36
36.12,-1.84
36.16,-8.32
36.19,-14.18
36.22,-18.69
36.26,-23.60
36.29,-28.01
36.32,-31.51
36.36,-34.05
36.39,-35.67
36.42,-36.19
36.46,-35.65
36.49,-33.97
36.52,-31.30
36.56,-27.58
36.59,-23.02
36.62,-17.99
36.66,-13.71
36.69,-7.93
36.72,-1.49
36.76,4.70
36.79,10.79
36.82,16.19
36.86,20.94
36.89,25.01
36.92,28.12
36.96,30.22
36.99,31.24
37.02,31.35
37.06,30.43
37.09,28.53
37.12,25.65
37.16,21.88
37.19,17.25
37.22,12.03
37.26,5.88
37.29,-0.34
37.32,-6.74
37.36,-12.69
37.39,-17.30
37.42,-22.34
37.46,-26.82
37.49,-30.50
37.52,-33.27
37.56,-34.96
37.59,-35.74
37.62,-35.39
37.66,-33.92
37.69,-31.52
37.72,-28.07
37.76,-23.74
37.79,-18.70
37.82,-13.26
37.86,-8.61
37.89,-2.43
37.92,3.51
37.96,9.57
37.99,15.02
38.02,19.89
38.06,24.15
38.09,27.35
38.12,29.62
38.16,30.97
38.19,31.23
38.22,30.57
38.26,28.78
38.29,26.07
38.32,22.47
38.36,17.88
38.39,12.86
38.42,7.03
38.46,0.86
38.49,-5.39
38.52,-10.49
38.56,-16.04
38.59,-21.15
38.62,-25.65
38.66,-29.59
38.69,-32.52
38.72,-34.46
38.76,-35.39
38.79,-35.28
38.82,-34.08
38.86,-31.91
38.89,-28.64
38.92,-24.46
38.96,-19.66
38.99,-14.34
39.02,-9.87
39.06,-3.66
39.09,2.39
39.12,8.24
39.16,13.73
39.19,18.62
39.22,22.94
39.26,26.34
39.29,28.81
39.32,30.36
39.36,30.83
39.39,30.35
39.42,28.80
39.46,26.26
39.49,22.89
39.52,18.59
39.56,13.60
39.59,7.95
39.62,1.86
39.66,-4.49
39.69,-9.65
39.72,-15.19
39.76,-20.28
39.79,-24.95
39.82,-28.90
39.86,-32.01
39.89,-34.14
39.92,-35.25
39.96,-35.26
39.99,-34.38
40.02,-32.35
40.06,-29.25
40.09,-25.34
40.12,-20.60
40.16,-15.41
40.19,-9.66
40.22,-4.90
40.26,1.38
40.29,7.35
40.32,13.29
40.36,18.20
40.39,22.90
40.42,26.48
40.46,29.09
40.49,30.66
40.52,31.40
40.56,30.98
40.59,29.53
40.62,27.15
40.66,23.78
40.69,19.58
40.72,14.66
40.76,9.04
40.79,2.93
40.82,-3.15
40.86,-8.40
40.89,-14.13
40.92,-19.35
40.96,-24.02
40.99,-28.06
41.02,-31.26
41.06,-33.52
41.09,-34.80
41.12,-35.03
41.16,-34.21
41.19,-32.39
41.22,-29.45
41.26,-25.73
41.29,-21.09
41.32,-16.05
41.36,-10.58
41.39,-5.65
41.42,0.37
41.46,6.18
41.49,12.01
41.52,17.02
41.56,21.39
41.59,25.08
41.62,27.84
41.66,29.65
41.69,30.44
41.72,30.26
41.76,29.13
41.79,26.97
41.82,23.97
41.86,19.96
41.89,15.37
41.92,9.94
41.96,3.99
41.99,-2.05
42.02,-8.22
42.06,-13.04
42.09,-18.27
42.12,-23.00
42.16,-27.19
42.19,-30.55
42.22,-32.95
42.26,-34.41
42.29,-34.80
42.32,-34.18
42.36,-32.52
42.39,-29.83
42.42,-26.10
42.46,-21.68
42.49,-16.67
42.52,-11.21
42.56,-5.57
42.59,-0.64
42.62,5.26
42.66,11.10
42.69,16.30
42.72,20.77
42.76,24.52
42.79,27.37
42.82,29.28
42.86,30.23
42.89,30.17
42.92,29.16
42.96,27.16
42.99,24.32
43.02,20.41
43.06,15.87
43.09,10.82
43.12,4.83
43.16,-1.11
43.19,-7.39
43.22,-12.19
43.26,-17.42
43.29,-22.21
43.32,-26.48
43.36,-29.93
43.39,-32.54
43.42,-34.01
43.46,-34.63
43.49,-34.15
43.52,-32.62
43.56,-30.08
43.59,-26.60
43.62,-22.30
43.66,-17.36
43.69,-12.08
43.72,-7.50
43.76,-1.51
43.79,4.28
43.82,10.11
43.86,15.32
43.89,19.87
43.92,23.78
43.96,26.69
43.99,28.77
44.02,29.88
44.06,30.00
44.09,29.09
44.12,27.22
44.16,24.47
44.19,20.81
44.22,16.42
44.26,11.52
44.29,5.65
44.32,-0.28
44.36,-6.38
44.39,-11.33
44.42,-16.52
44.46,-21.45
44.49,-25.70
44.52,-29.32
44.56,-31.99
44.59,-33.67
44.62,-34.43
44.66,-34.08
44.69,-32.76
44.72,-30.38
44.76,-26.97
44.79,-22.81
44.82,-18.06
44.86,-12.83
44.89,-8.30
44.92,-2.36
44.96,3.34
44.99,9.16
45.02,14.46
45.06,19.09
45.09,23.17
45.12,26.26
45.16,28.35
45.19,29.57
45.22,29.76
45.26,29.03
45.29,27.37
45.32,24.74
45.36,21.23
45.39,16.88
45.42,11.92
45.46,6.32
45.49,0.25
45.52,-5.58
45.56,-10.60
45.59,-15.85
45.62,-20.79
45.66,-25.08
45.69,-28.71
45.72,-31.53
45.76,-33.31
45.79,-34.20
45.82,-33.97
45.86,-32.72
45.89,-30.48
45.92,-27.35
45.96,-23.26
45.99,-18.63
46.02,-13.48
46.06,-8.09
46.09,-2.15
46.12,3.61
46.16,8.40
46.19,13.81
46.22,18.38
46.26,22.48
46.29,25.62
46.32,27.91
46.36,29.27
46.39,29.67
46.42,29.04
46.46,27.44
46.49,24.97
46.52,21.45
46.56,17.29
46.59,12.41
46.62,6.90
46.66,1.00
46.69,-5.06
46.72,-9.96
46.76,-15.33
46.79,-20.15
46.82,-24.54
46.86,-28.35
46.89,-31.20
46.92,-33.07
46.96,-34.02
46.99,-33.91
47.02,-32.84
47.06,-30.78
47.09,-27.74
47.12,-23.67
47.16,-19.02
47.19,-14.11
47.22,-8.62
47.26,-2.82
47.29,1.91
47.32,7.78
47.36,13.07
47.39,17.86
47.42,22.07
47.46,25.21
47.49,27.52
47.52,29.00
47.56,29.49
47.59,28.97
47.62,27.50
47.66,25.04
47.69,21.72
47.72,17.60
47.76,12.94
47.79,7.43
47.82,1.61
47.86,-4.26
47.89,-9.24
47.92,-14.43
47.96,-19.31
47.99,-23.83
48.02,-27.62
48.06,-30.55
48.09,-32.59
48.12,-33.64
48.16,-33.67
48.19,-32.68
48.22,-30.68
48.26,-27.77
48.29,-23.96
48.32,-19.43
48.36,-14.40
48.39,-8.75
48.42,-3.60
48.46,2.71
48.49,8.59
48.52,13.98
48.56,18.72
48.59,22.61
48.62,25.87
48.66,28.36
48.69,29.89
48.72,30.47
48.76,30.05
48.79,28.59
48.82,26.23
48.86,22.98
48.89,18.99
48.92,13.93
48.96,8.56
48.99,2.72
49.02,-3.22
49.06,-9.18
49.09,-14.62
49.12,-18.69
49.16,-23.18
49.19,-27.00
49.22,-30.05
49.26,-32.16
49.29,-33.24
49.32,-33.41
49.36,-32.57
49.39,-30.67
49.42,-27.81
49.46,-24.07
49.49,-19.71
49.52,-14.80
49.56,-9.34
49.59,-4.73
49.62,1.30
49.66,7.11
49.69,12.68
49.72,17.56
49.76,21.79
49.79,25.14
49.82,27.76
49.86,29.43
49.89,29.99
49.92,29.73
49.96,28.36
49.99,26.09
50.02,22.86
50.06,18.73
50.09,14.05
50.12,8.71
50.16,2.95
50.19,-3.05
50.22,-8.87
50.26,-13.51
50.29,-18.45
50.32,-22.87
50.36,-26.75
50.39,-29.84
50.42,-32.00
50.46,-33.14
50.49,-33.36
50.52,-32.60
50.56,-30.83
50.59,-28.07
50.62,-24.42
50.66,-20.05
50.69,-15.31
50.72,-10.00
50.76,-5.40
50.79,0.29
50.82,5.72
50.86,11.25
50.89,15.99
50.92,20.15
50.96,23.63
50.99,26.24
51.02,27.91
51.06,28.63
51.09,28.40
51.12,27.20
51.16,25.10
51.19,22.08
51.22,18.23
51.26,13.81
51.29,8.66
51.32,3.00
51.36,-2.03
51.39,-7.76
51.42,-13.16
51.46,-18.03
51.49,-22.48
51.52,-26.35
51.56,-29.47
51.59,-31.69
51.62,-32.95
51.66,-33.27
51.69,-32.57
51.72,-30.86
51.76,-28.19
51.79,-24.61
51.82,-20.38
51.86,-15.66
51.89,-10.49
51.92,-5.00
51.96,0.70
51.99,5.22
52.02,10.68
52.06,15.56
52.09,19.79
52.12,23.37
52.16,25.87
52.19,27.64
52.22,28.44
52.26,28.24
52.29,27.19
52.32,25.07
52.36,22.14
52.39,18.31
52.42,14.00
52.46,8.89
52.49,3.36
52.52,-2.40
52.56,-7.34
52.59,-12.78
52.62,-17.73
52.66,-22.16
52.69,-26.11
52.72,-29.23
52.76,-31.48
52.79,-32.80
52.82,-33.14
52.86,-32.54
52.89,-30.93
52.92,-28.33
52.96,-24.83
52.99,-20.61
53.02,-15.98
53.06,-10.87
53.09,-6.33
53.12,-0.72
53.16,4.68
53.19,10.20
53.22,15.08
53.26,19.33
53.29,22.78
53.32,25.44
53.36,27.27
53.39,28.11
53.42,28.02
53.46,26.99
53.49,25.00
53.52,22.12
53.56,18.49
53.59,14.15
53.62,9.15
53.66,3.56
53.69,-2.08
53.72,-6.92
53.76,-12.32
53.79,-17.25
53.82,-21.71
53.86,-25.60
53.89,-28.81
53.92,-31.14
53.96,-32.55
53.99,-32.89
54.02,-32.39
54.06,-30.84
54.09,-28.35
54.12,-24.85
54.16,-20.69
54.19,-16.07
54.22,-11.04
54.26,-5.67
54.29,0.00
54.32,4.35
54.36,9.79
54.39,14.69
54.42,18.94
54.46,22.51
54.49,25.25
54.52,27.05
54.56,27.94
54.59,27.91
54.62,26.97
54.66,25.07
54.69,22.23
54.72,18.64
54.76,14.38
54.79,9.40
54.82,3.85
54.86,-1.77
54.89,-6.69
54.92,-11.97
54.96,-16.96
54.99,-21.42
55.02,-25.36
55.06,-28.62
55.09,-30.96
55.12,-32.35
55.16,-32.80
55.19,-32.29
55.22,-30.88
55.26,-28.41
55.29,-25.01
55.32,-20.91
55.36,-16.41
55.39,-11.36
55.42,-6.03
55.46,-1.34
55.49,4.14
55.52,9.53
55.56,14.37
55.59,18.71
55.62,22.32
55.66,25.02
55.69,26.91
55.72,27.78
55.76,27.76
55.79,26.80
55.82,24.95
55.86,22.28
55.89,18.71
55.92,14.42
55.96,9.64
55.99,4.09
56.02,-1.42
56.06,-7.22
56.09,-11.65
56.12,-16.61
56.16,-20.91
56.19,-24.93
56.22,-28.25
56.26,-30.61
56.29,-32.12
56.32,-32.58
56.36,-32.14
56.39,-30.72
56.42,-28.31
56.46,-25.01
56.49,-21.02
56.52,-16.51
56.56,-11.55
56.59,-6.33
56.62,-1.78
56.66,3.72
56.69,9.26
56.72,14.06
56.76,18.28
56.79,21.95
56.82,24.76
56.86,26.60
56.89,27.56
56.92,27.59
56.96,26.68
56.99,24.86
57.02,22.20
57.06,18.70
57.09,14.57
57.12,9.75
57.16,4.29
57.19,-1.27
57.22,-5.97
57.26,-11.35
57.29,-16.34
57.32,-20.71
57.36,-24.67
57.39,-27.94
57.42,-30.36
57.46,-31.84
57.49,-32.33
57.52,-31.96
57.56,-30.55
57.59,-28.26
57.62,-25.04
57.66,-20.94
57.69,-16.54
57.72,-11.69
57.76,-6.46
57.79,-0.90
57.82,3.53
57.86,8.94
57.89,13.72
57.92,18.06
57.96,21.67
57.99,24.48
58.02,26.38
58.06,27.34
58.09,27.36
58.12,26.50
58.16,24.79
58.19,22.19
58.22,18.74
58.26,14.59
58.29,9.98
58.32,4.65
58.36,-0.94
58.39,-5.75
58.42,-11.10
58.46,-16.06
58.49,-20.45
58.52,-24.39
58.56,-27.72
58.59,-30.19
58.62,-31.70
58.66,-32.21
58.69,-31.83
58.72,-30.44
58.76,-28.17
58.79,-24.96
58.82,-20.99
58.86,-16.58
58.89,-11.68
58.92,-7.46
58.96,-2.01
58.99,3.38
59.02,8.68
59.06,13.67
59.09,17.95
59.12,21.62
59.16,24.49
59.19,26.31
59.22,27.31
59.26,27.39
59.29,26.58
59.32,24.85
59.36,22.28
59.39,18.76
59.42,14.82
59.46,10.07
59.49,4.71
59.52,-0.73
59.56,-5.48
59.59,-10.83
59.62,-15.70
59.66,-20.07
59.69,-24.06
59.72,-27.34
59.76,-29.75
59.79,-31.32
59.82,-31.88
59.86,-31.58
59.89,-30.18
59.92,-28.01
59.96,-24.76
59.99,-20.92
60.02,-16.57
60.06,-11.74
60.09,-7.49
60.12,-2.00
60.16,3.26
60.19,8.57
60.22,13.55
60.26,17.80
60.29,21.40
60.32,24.24
60.36,26.06
60.39,27.09
60.42,27.21
60.46,26.36
60.49,24.73
60.52,22.16
60.56,18.76
60.59,14.74
60.62,10.14
