time,angle
30.67,-2.51
30.74,-15.64
30.80,-26.29
30.87,-33.43
30.94,-36.25
31.00,-34.07
31.07,-27.55
31.14,-17.26
31.20,-4.53
31.27,8.69
31.34,20.50
31.40,29.44
31.47,34.28
31.54,34.61
31.60,30.62
31.67,22.37
31.74,10.68
31.80,-2.79
31.87,-15.87
31.94,-26.50
32.00,-33.18
32.07,-35.53
32.14,-33.64
32.20,-27.17
32.27,-16.74
32.34,-4.16
32.40,8.96
32.47,20.67
32.54,29.33
32.60,34.03
32.67,34.31
32.74,30.14
32.80,21.81
32.87,10.16
32.94,-3.09
33.00,-16.04
33.07,-26.35
33.14,-33.18
33.20,-35.24
33.27,-33.13
33.34,-26.51
33.40,-16.19
33.47,-3.65
33.54,9.34
33.60,20.85
33.67,29.35
33.74,33.79
33.80,33.87
33.87,29.67
33.94,21.31
34.00,9.61
34.07,-3.66
34.14,-16.30
34.20,-26.35
34.27,-32.81
34.34,-34.87
34.40,-32.54
34.47,-25.83
34.54,-15.59
34.60,-3.01
34.67,9.79
34.74,21.12
34.80,29.37
34.87,33.56
34.94,33.52
35.00,29.11
35.07,20.58
35.14,8.96
35.20,-4.21
35.27,-16.75
35.34,-26.48
35.40,-32.57
35.47,-34.86
35.54,-32.14
35.60,-25.11
35.67,-14.87
35.74,-2.42
35.80,10.35
35.87,21.42
35.94,29.43
36.00,33.37
36.07,33.10
36.14,28.50
36.20,19.85
36.27,8.16
36.34,-4.85
36.40,-17.12
36.47,-26.89
36.54,-33.06
36.60,-34.49
36.67,-31.75
36.74,-24.57
36.80,-14.02
36.87,-1.55
36.94,11.03
37.00,21.80
37.07,29.50
37.14,33.16
37.20,32.66
37.27,27.77
37.34,19.03
37.40,7.32
37.47,-5.58
37.54,-17.72
37.60,-27.18
37.67,-33.02
37.74,-34.25
37.80,-31.07
37.87,-23.51
37.94,-13.17
38.00,-0.71
38.07,11.63
38.14,22.23
38.20,29.65
38.27,32.97
38.34,32.21
38.40,27.10
38.47,18.26
38.54,6.49
38.60,-6.29
38.67,-18.35
38.74,-27.53
38.80,-33.01
38.87,-33.94
38.94,-30.45
39.00,-22.89
39.07,-12.25
39.14,0.19
39.20,12.44
39.27,22.76
39.34,29.81
39.40,32.86
39.47,31.69
39.54,26.41
39.60,17.23
39.67,5.43
39.74,-7.29
39.80,-19.00
39.87,-27.78
39.94,-32.91
40.00,-33.52
40.07,-29.71
40.14,-21.82
40.20,-11.12
40.27,1.21
40.34,13.23
40.40,23.17
40.47,29.98
40.54,32.56
40.60,31.14
40.67,25.48
40.74,16.14
40.80,4.35
40.87,-8.24
40.94,-19.59
41.00,-28.08
41.07,-32.66
41.14,-32.68
41.20,-28.77
41.27,-21.00
41.34,-9.92
41.40,2.32
41.47,14.18
41.54,23.88
41.60,30.10
41.67,32.35
41.74,30.56
41.80,24.57
41.87,15.09
41.94,3.19
42.00,-9.34
42.07,-20.53
42.14,-28.71
42.20,-32.25
42.27,-32.21
42.34,-27.69
42.40,-19.85
42.47,-8.76
42.54,3.43
42.60,15.11
42.67,24.33
42.74,30.25
42.80,32.10
42.87,29.92
42.94,23.62
43.00,13.84
43.07,1.93
43.14,-10.32
43.20,-21.29
43.27,-28.68
43.34,-32.60
43.40,-31.98
43.47,-27.37
43.54,-18.70
43.60,-7.47
43.67,4.60
43.74,15.96
43.80,24.80
43.87,30.33
43.94,31.78
44.00,29.20
44.07,22.56
44.14,12.64
44.20,0.65
44.27,-11.52
44.34,-21.71
44.40,-29.08
44.47,-32.27
44.54,-31.11
44.60,-26.00
44.67,-17.38
44.74,-6.15
44.80,5.84
44.87,16.88
44.94,25.42
45.00,30.43
45.07,31.41
45.14,28.45
45.20,21.47
45.27,11.28
45.34,-0.71
45.40,-12.68
45.47,-22.53
45.54,-29.14
45.60,-31.72
45.67,-30.38
45.74,-24.75
45.80,-16.01
45.87,-4.71
45.94,7.14
46.00,17.96
46.07,26.04
46.14,30.64
46.20,31.11
46.27,27.66
46.34,20.26
46.40,9.91
46.47,-2.10
46.54,-13.85
46.60,-23.22
46.67,-29.19
46.74,-31.59
46.80,-29.74
46.87,-23.87
46.94,-14.57
47.00,-3.19
47.07,8.59
47.14,19.30
47.20,26.60
47.27,30.60
47.34,30.62
47.40,26.67
47.47,19.00
47.54,8.47
47.60,-3.56
47.67,-15.14
47.74,-24.35
47.80,-30.03
47.87,-31.91
47.94,-29.33
48.00,-22.71
48.07,-13.08
48.14,-1.71
48.20,9.80
48.27,19.90
48.34,27.04
48.40,30.52
48.47,30.07
48.54,25.64
48.60,17.56
48.67,6.78
48.74,-5.10
48.80,-16.15
48.87,-24.58
48.94,-29.72
49.00,-30.74
49.07,-27.81
49.14,-21.13
49.20,-11.50
49.27,-0.08
49.34,11.30
49.40,20.91
49.47,27.53
49.54,30.44
49.60,29.47
49.67,24.53
49.74,16.15
49.80,5.21
49.87,-6.57
49.94,-17.57
50.00,-25.45
50.07,-30.18
50.14,-30.77
50.20,-27.40
50.27,-19.95
50.34,-9.98
50.40,1.52
50.47,12.72
50.54,21.87
50.60,27.92
50.67,30.31
50.74,28.80
50.80,23.44
50.87,14.65
50.94,3.56
51.00,-8.23
51.07,-18.72
51.14,-26.11
51.20,-30.17
51.27,-30.17
51.34,-25.97
51.40,-18.39
51.47,-8.33
51.54,3.17
51.60,13.97
51.67,22.70
51.74,28.21
51.80,30.16
51.87,27.94
51.94,22.10
52.00,12.98
52.07,1.73
52.14,-9.83
52.20,-19.55
52.27,-27.06
52.34,-30.46
52.40,-29.76
52.47,-24.80
52.54,-17.11
52.60,-6.50
52.67,4.85
52.74,15.61
52.80,23.64
52.87,28.59
52.94,29.72
53.00,27.14
53.07,20.77
53.14,11.25
53.20,-0.05
53.27,-11.47
53.34,-21.23
53.40,-27.41
53.47,-30.15
53.54,-28.86
53.60,-23.63
53.67,-15.20
53.74,-4.68
53.80,6.55
53.87,16.71
53.94,24.56
54.00,28.76
54.07,29.36
54.14,26.13
54.20,19.28
54.27,9.50
54.34,-1.78
54.40,-12.98
54.47,-22.04
54.54,-28.12
54.60,-30.03
54.67,-28.05
54.74,-22.16
54.80,-13.55
54.87,-2.79
54.94,8.34
55.00,18.05
55.07,25.16
55.14,28.86
55.20,28.82
55.27,25.02
55.34,17.68
55.40,7.59
55.47,-3.71
55.54,-14.48
55.60,-22.72
55.67,-27.88
55.74,-29.18
55.80,-26.76
55.87,-20.64
55.94,-11.82
56.00,-0.97
56.07,9.95
56.14,19.28
56.20,25.85
56.27,28.88
56.34,28.16
56.40,23.77
56.47,16.04
56.54,5.74
56.60,-5.49
56.67,-16.08
56.74,-23.99
56.80,-28.49
56.87,-29.11
56.94,-25.71
57.00,-19.09
57.07,-9.90
57.14,1.06
57.20,11.71
57.27,20.55
57.34,26.43
57.40,28.82
57.47,27.53
57.54,22.57
57.60,14.18
57.67,3.79
57.74,-7.45
57.80,-17.40
57.87,-24.67
57.94,-28.51
58.00,-28.51
58.07,-24.87
58.14,-17.59
58.20,-7.93
58.27,2.94
58.34,13.26
58.40,21.59
58.47,26.92
58.54,28.66
58.60,26.69
58.67,21.10
58.74,12.38
58.80,1.82
58.87,-9.25
58.94,-18.97
59.00,-25.59
59.07,-28.47
59.14,-27.81
59.20,-23.34
59.27,-15.81
59.34,-5.88
59.40,4.92
59.47,14.94
59.54,22.66
59.60,27.32
59.67,28.36
59.74,25.75
59.80,19.52
59.87,10.44
59.94,-0.25
60.00,-11.09
60.07,-19.96
60.14,-25.93
60.20,-28.30
60.27,-26.97
60.34,-21.96
60.40,-14.25
60.47,-3.88
60.54,6.75
60.60,16.35
60.67,23.62
60.74,27.49
60.80,27.86
60.87,24.63
60.94,17.84
61.00,8.40
61.07,-2.40
61.14,-13.01
61.20,-21.65
61.27,-26.89
61.34,-28.60
61.40,-26.43
61.47,-20.62
61.54,-12.12
61.60,-1.84
61.67,8.75
61.74,17.95
61.80,24.49
61.87,27.67
61.94,27.27
62.00,23.39
62.07,16.05
62.14,6.32
62.20,-4.52
62.27,-14.41
62.34,-22.12
62.40,-26.65
62.47,-28.00
62.54,-25.15
62.60,-18.79
62.67,-10.00
62.74,0.40
62.80,10.67
62.87,19.27
62.94,25.22
63.00,27.65
63.07,26.62
63.14,21.99
63.20,14.12
63.27,4.12
63.34,-6.60
63.40,-16.39
63.47,-23.66
63.54,-27.28
63.60,-27.33
63.67,-23.76
63.74,-17.35
63.80,-8.10
63.87,2.47
63.94,12.52
64.00,20.63
64.07,25.76
64.14,27.49
64.20,25.74
64.27,20.43
64.34,12.13
64.40,1.92
64.47,-8.71
64.54,-18.33
64.60,-24.86
64.67,-27.96
64.74,-27.26
64.80,-22.63
64.87,-15.34
64.94,-5.83
65.00,4.58
65.07,14.30
65.14,21.75
65.20,26.26
65.27,27.24
65.34,24.70
65.40,18.73
65.47,9.96
65.54,-0.29
65.60,-10.73
65.67,-19.10
65.74,-25.43
65.80,-27.64
65.87,-26.28
65.94,-21.54
66.00,-13.42
66.07,-3.63
66.14,6.71
66.20,15.99
66.27,22.86
66.34,26.52
66.40,26.81
66.47,23.52
66.54,16.88
66.60,7.77
66.67,-2.58
66.74,-12.34
66.80,-20.37
66.87,-25.28
66.94,-26.97
67.00,-25.13
67.07,-19.45
67.14,-11.15
67.20,-1.31
67.27,8.81
67.34,17.60
67.40,23.81
67.47,26.72
67.54,26.20
67.60,22.24
67.67,15.10
67.74,5.66
67.80,-4.78
67.87,-14.55
67.94,-21.95
68.00,-25.84
68.07,-26.60
68.14,-23.62
68.20,-17.60
68.27,-9.06
68.34,0.94
68.40,10.80
68.47,19.13
68.54,24.61
68.60,26.78
68.67,25.55
68.74,20.73
68.80,13.04
68.87,3.39
68.94,-6.93
69.00,-15.92
69.07,-22.50
69.14,-25.94
69.20,-25.93
69.27,-22.49
69.34,-16.07
69.40,-6.87
69.47,3.21
69.54,12.69
69.60,20.36
69.67,25.07
69.74,26.46
69.80,24.42
69.87,19.03
69.94,10.78
70.00,0.94
70.07,-9.25
70.14,-17.98
70.20,-24.09
70.27,-26.33
70.34,-25.61
70.40,-21.52
70.47,-13.78
70.54,-4.70
70.60,5.45
70.67,14.52
70.74,21.51
70.80,25.47
70.87,26.09
70.94,23.28
71.00,17.16
71.07,8.54
71.14,-1.48
71.20,-11.39
71.27,-18.98
71.34,-24.34
71.40,-26.18
71.47,-24.71
71.54,-19.74
71.60,-12.00
71.67,-2.24
71.74,7.62
71.80,16.30
71.87,22.57
71.94,25.71
72.00,25.51
72.07,21.94
72.14,15.22
72.20,6.24
72.27,-3.91
72.34,-13.12
72.40,-20.60
72.47,-24.74
72.54,-25.82
72.60,-23.53
72.67,-17.84
72.74,-9.41
72.80,0.12
72.87,9.88
72.94,17.95
73.00,23.52
73.07,25.82
73.14,24.84
73.20,20.46
73.27,13.06
73.34,3.82
73.40,-6.09
73.47,-15.10
73.54,-21.98
73.60,-25.82
73.67,-25.86
73.74,-22.60
73.80,-16.20
73.87,-7.32
73.94,2.46
74.00,11.81
74.07,19.39
74.14,24.25
74.20,25.79
74.27,23.90
74.34,18.75
74.40,10.89
74.47,1.48
74.54,-8.48
74.60,-16.52
74.67,-22.70
74.74,-25.80
74.80,-25.05
74.87,-21.02
74.94,-13.88
75.00,-4.73
75.07,4.87
75.14,13.75
75.20,20.74
75.27,24.65
75.34,25.37
75.40,22.73
75.47,16.88
75.54,8.68
75.60,-1.05
75.67,-10.31
75.74,-18.51
75.80,-23.66
75.87,-25.90
75.94,-24.30
76.00,-19.40
76.07,-11.85
76.14,-2.45
76.20,7.12
76.27,15.57
76.34,21.80
76.40,24.94
76.47,24.89
76.54,21.39
76.60,14.95
76.67,6.16
76.74,-3.48
76.80,-12.82
76.87,-19.79
76.94,-24.57
77.00,-25.39
77.07,-23.03
77.14,-17.69
77.20,-9.57
77.27,-0.12
77.34,9.25
77.40,17.26
77.47,22.75
77.54,25.06
77.60,24.10
77.67,19.88
77.74,12.73
77.80,3.84
77.87,-5.86
77.94,-14.57
78.00,-21.00
78.07,-24.57
78.14,-24.65
78.20,-21.43
78.27,-15.50
78.34,-7.00
78.40,2.36
78.47,11.41
78.54,18.77
78.60,23.46
78.67,24.91
78.74,23.14
78.80,18.08
78.87,10.50
78.94,1.30
79.01,-8.36
79.07,-16.64
79.14,-22.15
79.21,-24.76
79.27,-24.47
79.34,-20.39
79.41,-13.78
79.47,-4.78
79.54,4.70
79.61,13.38
79.67,20.09
79.74,23.94
79.81,24.55
79.87,21.97
79.94,16.26
80.01,8.20
80.07,-1.16
80.14,-10.52
80.21,-17.75
80.27,-23.02
80.34,-24.56
80.41,-23.08
80.47,-18.72
80.54,-11.12
80.61,-2.23
80.67,7.10
80.74,15.29
80.81,21.21
80.87,24.27
80.94,24.05
81.01,20.63
81.07,14.21
81.14,5.69
81.21,-3.67
81.27,-12.28
81.34,-19.22
81.41,-23.14
81.47,-24.22
81.54,-21.87
81.61,-16.31
81.67,-8.44
81.74,0.55
81.81,9.41
81.87,16.93
81.94,22.19
82.01,24.31
82.07,23.29
82.14,19.08
82.21,12.11
82.27,3.25
82.34,-6.07
82.41,-14.30
82.47,-20.24
82.54,-23.66
82.61,-23.67
82.67,-20.34
82.74,-14.24
82.81,-6.33
82.87,3.00
82.94,11.52
83.01,18.53
83.07,22.90
83.14,24.20
83.21,22.26
83.27,17.31
83.34,9.99
83.41,0.97
83.47,-8.55
83.54,-16.48
83.61,-21.93
83.67,-24.28
83.74,-23.41
83.81,-19.25
83.87,-12.63
83.94,-3.94
84.01,5.29
84.07,13.58
84.14,19.90
84.21,23.34
84.27,23.74
84.34,21.02
84.41,15.32
84.47,7.30
84.54,-1.89
84.61,-10.91
84.67,-18.52
84.74,-23.10
84.81,-24.68
84.87,-22.98
84.94,-17.63
85.01,-10.27
85.07,-1.33
85.14,7.61
85.21,15.43
85.27,20.96
85.34,23.55
85.41,23.12
85.47,19.48
85.54,13.05
85.61,4.71
85.67,-4.56
85.74,-13.23
85.81,-19.58
85.87,-23.03
85.94,-23.74
86.01,-21.21
86.07,-15.58
86.14,-7.80
86.21,1.29
86.27,9.97
86.34,17.09
86.41,21.89
86.47,23.65
86.54,22.32
86.61,17.94
86.67,10.86
86.74,2.12
86.81,-6.95
86.87,-15.11
86.94,-20.95
87.01,-23.50
87.07,-23.39
87.14,-19.94
87.21,-13.61
87.27,-5.37
87.34,3.81
87.41,12.13
87.47,18.75
87.54,22.55
87.61,23.40
87.67,21.24
87.74,15.98
87.81,8.38
87.87,-0.60
87.94,-9.46
88.01,-16.84
88.07,-21.78
88.14,-23.79
88.21,-22.44
88.27,-18.15
88.34,-11.15
88.41,-2.59
88.47,6.21
88.54,14.15
88.61,19.93
88.67,22.95
88.74,22.95
88.81,19.89
88.87,13.95
88.94,5.87
89.01,-3.09
89.07,-11.30
89.14,-18.06
89.21,-21.75
89.27,-22.95
89.34,-20.81
89.41,-15.82
89.47,-8.73
89.54,0.08
89.61,8.72
89.67,15.97
89.74,20.99
89.81,23.06
89.87,22.15
89.94,18.21
90.01,11.59
90.07,3.19
90.14,-5.66
90.21,-13.64
90.27,-19.88
90.34,-23.06
90.41,-23.24
90.47,-19.82
90.54,-14.35
90.61,-6.25
90.67,2.54
90.74,10.88
90.81,17.55
90.87,21.72
90.94,22.93
91.01,21.15
91.07,16.37
91.14,9.25
91.21,0.61
91.27,-8.06
91.34,-15.88
91.41,-20.82
91.47,-23.23
91.54,-22.38
91.61,-18.38
91.67,-11.95
91.74,-3.66
91.81,5.13
91.87,13.00
91.94,18.93
92.01,22.24
92.07,22.52
92.14,19.84
92.21,14.29
92.27,6.62
92.34,-2.03
92.41,-10.60
92.47,-17.29
92.54,-21.55
92.61,-23.07
92.67,-21.37
92.74,-16.76
92.81,-9.36
92.87,-1.00
92.94,7.48
93.01,14.87
93.07,20.10
93.14,22.49
93.21,21.93
93.27,18.36
93.34,12.12
93.41,4.09
93.47,-4.65
93.54,-12.88
93.61,-18.74
93.67,-22.21
93.74,-22.86
93.81,-20.16
93.87,-14.60
93.94,-6.96
94.01,1.55
94.07,9.89
94.14,16.57
94.21,20.98
94.27,22.50
94.34,20.93
94.41,16.58
94.47,9.76
94.54,1.42
94.61,-7.03
94.67,-14.99
94.74,-20.23
94.81,-22.75
94.87,-22.03
94.94,-18.51
95.01,-12.61
95.07,-4.49
95.14,4.12
95.21,11.98
95.27,18.04
95.34,21.58
95.41,22.23
95.47,19.81
95.54,14.64
95.61,7.29
95.67,-1.17
95.74,-9.59
95.81,-16.77
95.87,-20.82
95.94,-22.46
96.01,-20.83
96.07,-16.77
96.14,-9.54
96.21,-1.74
96.27,6.70
96.34,14.00
96.41,19.32
96.47,21.95
96.54,21.63
96.61,18.43
96.67,12.49
96.74,4.74
96.81,-3.80
96.87,-11.60
96.94,-17.56
97.01,-21.17
97.07,-21.99
97.14,-19.46
97.21,-14.40
97.27,-6.97
97.34,0.85
97.41,8.99
97.47,15.82
97.54,20.29
97.61,21.93
97.67,20.75
97.74,16.73
97.81,10.41
97.87,2.25
97.94,-6.36
98.01,-13.97
98.07,-19.38
98.14,-22.02
98.21,-21.87
98.27,-18.47
98.34,-12.76
98.41,-4.97
98.47,3.48
98.54,11.22
98.61,17.31
98.67,21.66
98.74,21.81
98.81,19.70
98.87,14.76
98.94,7.77
99.01,-0.49
99.07,-8.76
99.14,-15.13
99.21,-20.01
99.27,-21.80
99.34,-20.80
99.41,-16.14
99.47,-9.90
99.54,-2.11
99.61,6.00
99.67,13.26
99.74,18.59
99.81,21.26
99.87,21.20
99.94,18.21
100.01,12.60
100.07,5.12
100.14,-3.29
100.21,-11.31
100.27,-17.63
100.34,-21.19
100.41,-21.98
100.47,-19.62
100.54,-14.62
100.61,-7.81
100.67,0.47
100.74,8.36
100.81,15.10
100.87,19.65
100.94,21.42
101.01,20.45
101.07,16.60
101.14,10.31
101.21,2.46
101.27,-5.83
101.34,-12.76
101.41,-18.21
101.47,-20.95
101.54,-20.84
101.61,-18.08
101.67,-12.50
101.74,-5.08
101.81,3.10
101.87,10.70
101.94,16.73
102.01,20.42
102.07,21.24
102.14,19.33
102.21,14.68
102.27,7.83
102.34,-0.24
102.41,-8.36
102.47,-15.24
102.54,-19.98
102.61,-21.74
102.67,-20.11
102.74,-16.24
102.81,-10.09
102.87,-2.41
102.94,5.66
103.01,12.80
103.07,18.11
103.14,20.80
103.21,20.79
103.27,17.97
103.34,12.58
103.41,5.32
103.47,-2.80
103.54,-10.27
103.61,-16.41
103.67,-20.18
103.74,-21.07
103.81,-18.79
103.87,-14.06
103.94,-7.48
104.01,0.28
104.07,8.11
104.14,14.72
104.21,19.19
104.27,21.05
104.34,20.10
104.41,16.41
104.47,10.33
104.54,2.65
104.61,-5.41
104.67,-12.75
104.74,-17.80
104.81,-20.62
104.87,-20.54
104.94,-17.62
105.01,-11.94
105.07,-5.01
105.14,2.97
105.21,10.34
105.27,16.31
105.34,19.93
105.41,20.83
105.47,19.00
105.54,14.49
105.61,7.81
105.67,0.08
105.74,-7.74
105.81,-14.46
105.87,-18.77
105.94,-20.58
106.01,-19.59
106.07,-15.67
106.14,-9.44
106.21,-2.41
106.27,5.46
106.34,12.43
106.41,17.68
106.47,20.41
106.54,20.40
106.61,17.63
106.67,12.33
106.74,5.22
106.81,-2.80
106.87,-9.86
106.94,-15.79
107.01,-19.63
107.07,-20.53
107.14,-18.62
107.21,-13.49
107.27,-7.12
107.34,0.79
107.41,8.00
107.47,14.98
107.54,18.92
107.61,20.83
107.67,19.77
107.74,16.07
107.81,10.17
107.87,2.65
107.94,-5.29
108.01,-12.12
108.07,-17.64
108.14,-19.62
108.21,-19.65
108.27,-17.46
108.34,-11.98
108.41,-4.91
108.47,3.27
108.54,10.18
108.61,15.98
108.67,19.52
108.74,20.40
108.81,18.56
108.87,14.11
108.94,7.62
109.01,-0.09
109.07,-8.05
109.14,-14.37
109.21,-19.21
109.27,-21.05
109.34,-19.92
109.41,-16.05
109.47,-10.03
109.54,-2.44
109.61,5.31
109.67,12.20
109.74,17.26
109.81,19.91
109.87,19.89
109.94,17.14
110.01,11.96
110.07,4.89
110.14,-2.85
110.21,-10.25
110.27,-16.34
